subject_id,group,date,side,device_label,session_label,mac_address,fs_hz,low_effort_minutes,low_effort_pct,moderate_effort_minutes,moderate_effort_pct,high_effort_minutes,high_effort_pct,gt100pct_minutes,gt100pct_pct,total_minutes
107,4,2025-10-15,left,mBAN_left,12-00-01,588E81A24A2B,1000,19.88685,100.0,0.0,0.0,0.0,0.0,0.0,0.0,19.88685
107,4,2025-10-15,left,mBAN_left,14-30-00,588E81A24A2B,1000,19.856816666666667,99.83776694920581,0.032266666666666666,0.16223305079419614,0.0,0.0,0.0,0.0,19.889083333333332
107,4,2025-10-15,left,mBAN_left,15-30-00,588E81A24A2B,1000,18.364033333333335,99.75085868654003,0.04343333333333333,0.2359237873825134,0.0024333333333333334,0.013217526077454703,0.0,0.0,18.4099
107,4,2025-10-16,left,mBAN_left,11-30-00,588E81A24A2B,1000,19.828983333333333,99.99067109299492,0.00185,0.009328907005084675,0.0,0.0,0.0,0.0,19.830833333333334
107,4,2025-10-16,left,mBAN_left,12-30-00,588E81A24A2B,1000,18.891616666666668,99.98773856864108,0.002316666666666667,0.01226143135891944,0.0,0.0,0.0,0.0,18.893933333333333
107,4,2025-10-16,left,mBAN_left,14-30-00,588E81A24A2B,1000,18.779716666666666,99.99645019670348,0.0006666666666666666,0.0035498032965248314,0.0,0.0,0.0,0.0,18.780383333333333
107,4,2025-10-16,left,mBAN_left,15-30-00,588E81A24A2B,1000,19.88795,99.99103390023663,0.0017833333333333334,0.008966099763362002,0.0,0.0,0.0,0.0,19.889733333333332
107,4,2025-10-16,right,mBAN_right,11-30-00,84FD27E506E8,1000,19.842100000000002,99.96238372961962,0.007466666666666667,0.037616270380377737,0.0,0.0,0.0,0.0,19.849566666666668
107,4,2025-10-16,right,mBAN_right,12-30-00,84FD27E506E8,1000,19.435366666666667,100.0,0.0,0.0,0.0,0.0,0.0,0.0,19.435366666666667
107,4,2025-10-16,right,mBAN_right,14-30-00,84FD27E506E8,1000,19.95315,99.9873052037807,0.002533333333333333,0.012694796219289243,0.0,0.0,0.0,0.0,19.955683333333333
107,4,2025-10-17,left,mBAN_left,09-00-00,588E81A24A2B,1000,18.387716666666666,100.0,0.0,0.0,0.0,0.0,0.0,0.0,18.387716666666666
107,4,2025-10-17,left,mBAN_left,10-30-00,588E81A24A2B,1000,18.649316666666667,99.92837757342862,0.013366666666666667,0.07162242657138443,0.0,0.0,0.0,0.0,18.662683333333334
107,4,2025-10-17,left,mBAN_left,12-00-00,588E81A24A2B,1000,19.8677,100.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8677
107,4,2025-10-17,left,mBAN_left,13-30-00,588E81A24A2B,1000,18.7135,99.99501276198585,0.0009333333333333333,0.004987238014153069,0.0,0.0,0.0,0.0,18.714433333333332
107,4,2025-10-17,right,mBAN_right,09-00-00,84FD27E506E8,1000,19.938550000000003,100.0,0.0,0.0,0.0,0.0,0.0,0.0,19.938550000000003
107,4,2025-10-17,right,mBAN_right,10-30-00,84FD27E506E8,1000,19.071666666666665,100.0,0.0,0.0,0.0,0.0,0.0,0.0,19.071666666666665
107,4,2025-10-17,right,mBAN_right,12-00-00,84FD27E506E8,1000,19.781533333333336,100.0,0.0,0.0,0.0,0.0,0.0,0.0,19.781533333333336
